spore,techs,locs,carriers,unit,flow_out_sum
1,chp_biofuel_extraction,FRA_6,heat,twh,0.015062018918301409
1,chp_biofuel_extraction,FRA_7,electricity,twh,0.006042851890476114
1,chp_biofuel_extraction,FRA_7,heat,twh,0.01320613360681672
1,chp_biofuel_extraction,FRA_8,electricity,twh,0.007713569319501295
1,chp_biofuel_extraction,FRA_8,heat,twh,0.0169156786122951
1,chp_biofuel_extraction,FRA_9,electricity,twh,0.003207385177824661
1,chp_biofuel_extraction,FRA_9,heat,twh,0.0070569169068034725
1,chp_biofuel_extraction,GBR_1,electricity,twh,0.003592175616247021
1,chp_biofuel_extraction,GBR_1,heat,twh,0.007914432441459975
1,chp_biofuel_extraction,GBR_2,electricity,twh,0.0026322485001663877
1,chp_biofuel_extraction,GBR_2,heat,twh,0.005850391884316485
1,chp_biofuel_extraction,GBR_3,electricity,twh,0.0023129256769296234
1,chp_biofuel_extraction,GBR_3,heat,twh,0.005153715570340103
1,chp_biofuel_extraction,GRC_1,electricity,twh,0.004091531509567912
1,chp_biofuel_extraction,GRC_1,heat,twh,0.008970741480888356
1,chp_biofuel_extraction,GRC_2,electricity,twh,0.008047266952348272
1,chp_biofuel_extraction,GRC_2,heat,twh,0.017579333367656495
1,chp_biofuel_extraction,HRV_1,electricity,twh,0.011930859475481139
1,chp_biofuel_extraction,HRV_1,heat,twh,0.025888814967993872
1,chp_biofuel_extraction,HUN_1,electricity,twh,0.028342558933156473
1,chp_biofuel_extraction,HUN_1,heat,twh,0.06152586036559096
1,chp_biofuel_extraction,ITA_1,electricity,twh,0.09222023602951779
1,chp_biofuel_extraction,ITA_1,heat,twh,0.20001070579163432
1,chp_biofuel_extraction,ITA_2,electricity,twh,0.025685421381310754
1,chp_biofuel_extraction,ITA_2,heat,twh,0.05567453502716253
1,chp_biofuel_extraction,ITA_3,electricity,twh,0.054044239369483424
1,chp_biofuel_extraction,ITA_3,heat,twh,0.11720749036376023
1,chp_biofuel_extraction,ITA_4,electricity,twh,0.01775842104436111
1,chp_biofuel_extraction,ITA_4,heat,twh,0.03859279290309323
1,chp_biofuel_extraction,ITA_6,electricity,twh,0.002204885575260687
1,chp_biofuel_extraction,ITA_6,heat,twh,0.004876307841052138
1,chp_biofuel_extraction,LTU_1,electricity,twh,0.005790808165081334
1,chp_biofuel_extraction,LTU_1,heat,twh,0.012598963731824264
1,chp_biofuel_extraction,LUX_1,electricity,twh,0.0033879777233847795
1,chp_biofuel_extraction,LUX_1,heat,twh,0.007426780543234371
1,chp_biofuel_extraction,LVA_1,electricity,twh,0.00665761097072098
1,chp_biofuel_extraction,LVA_1,heat,twh,0.014495443691386879
1,chp_biofuel_extraction,MKD_1,electricity,twh,0.0032512012910179636
1,chp_biofuel_extraction,MKD_1,heat,twh,0.007084568452668484
1,chp_biofuel_extraction,MNE_1,electricity,twh,0.002721080682192045
1,chp_biofuel_extraction,MNE_1,heat,twh,0.0059075227856538156
1,chp_biofuel_extraction,NLD_1,electricity,twh,0.07438941297412356
1,chp_biofuel_extraction,NLD_1,heat,twh,0.1616525774878375
1,chp_biofuel_extraction,NOR_1,electricity,twh,0.002057653134725124
1,chp_biofuel_extraction,NOR_1,heat,twh,0.00453360493423363
1,chp_biofuel_extraction,NOR_2,electricity,twh,0.0021065987257091294
1,chp_biofuel_extraction,NOR_2,heat,twh,0.004657024435487961
1,chp_biofuel_extraction,NOR_3,electricity,twh,0.003101885513745189
1,chp_biofuel_extraction,NOR_3,heat,twh,0.006810825533070311
1,chp_biofuel_extraction,NOR_4,electricity,twh,0.004029593250075885
1,chp_biofuel_extraction,NOR_4,heat,twh,0.008859580421472325
1,chp_biofuel_extraction,NOR_5,electricity,twh,0.0026405682482856575
1,chp_biofuel_extraction,NOR_5,heat,twh,0.0058068945579706445
1,chp_biofuel_extraction,NOR_7,electricity,twh,0.0019735905690936306
1,chp_biofuel_extraction,NOR_7,heat,twh,0.004343867999497129
1,chp_biofuel_extraction,POL_1,electricity,twh,0.024121542546082276
1,chp_biofuel_extraction,POL_1,heat,twh,0.052411735029178334
1,chp_biofuel_extraction,POL_2,electricity,twh,0.012661749477691346
1,chp_biofuel_extraction,POL_2,heat,twh,0.027501674099546566
1,chp_biofuel_extraction,POL_3,electricity,twh,0.02123147450020427
1,chp_biofuel_extraction,POL_3,heat,twh,0.046143141268838325
1,chp_biofuel_extraction,POL_4,electricity,twh,0.023032309102716683
1,chp_biofuel_extraction,POL_4,heat,twh,0.050029829970639435
1,chp_biofuel_extraction,POL_5,electricity,twh,0.013393481616732036
1,chp_biofuel_extraction,POL_5,heat,twh,0.029135976517784656
1,chp_biofuel_extraction,ROU_1,electricity,twh,0.007629008672307168
1,chp_biofuel_extraction,ROU_1,heat,twh,0.01659920037455562
1,chp_biofuel_extraction,ROU_2,electricity,twh,0.014526254358363353
1,chp_biofuel_extraction,ROU_2,heat,twh,0.03155334562731145
1,chp_biofuel_extraction,ROU_3,electricity,twh,0.009512642145788772
1,chp_biofuel_extraction,ROU_3,heat,twh,0.02070640411561307
1,chp_biofuel_extraction,SRB_1,electricity,twh,0.013538626968947904
1,chp_biofuel_extraction,SRB_1,heat,twh,0.029405384263077365
1,chp_biofuel_extraction,SVK_1,electricity,twh,0.011390625992537595
1,chp_biofuel_extraction,SVK_1,heat,twh,0.024766111736852357
1,chp_biofuel_extraction,SVN_1,electricity,twh,0.006558451260193608
1,chp_biofuel_extraction,SVN_1,heat,twh,0.014244211961262243
1,chp_biofuel_extraction,SWE_1,electricity,twh,0.002281174222763577
1,chp_biofuel_extraction,SWE_1,heat,twh,0.004952744035397427
1,chp_biofuel_extraction,SWE_2,electricity,twh,0.002359716754017537
1,chp_biofuel_extraction,SWE_2,heat,twh,0.005133018132010512
1,chp_biofuel_extraction,SWE_3,electricity,twh,0.002696536821753883
1,chp_biofuel_extraction,SWE_3,heat,twh,0.005889350091236572
1,chp_wte_back_pressure,AUT_1,electricity,twh,0.3289612984742467
1,chp_wte_back_pressure,AUT_1,heat,twh,0.0004012344515387772
1,chp_wte_back_pressure,AUT_2,electricity,twh,0.44687393621251237
1,chp_wte_back_pressure,AUT_2,heat,twh,0.00043586413065540365
1,chp_wte_back_pressure,AUT_3,electricity,twh,0.5934974726233639
1,chp_wte_back_pressure,AUT_3,heat,twh,0.000596693269334882
1,chp_wte_back_pressure,BEL_1,electricity,twh,2.1895330803071578
1,chp_wte_back_pressure,BEL_1,heat,twh,0.001150802325578736
1,chp_wte_back_pressure,BGR_1,electricity,twh,0.07017304419595986
1,chp_wte_back_pressure,BGR_1,heat,twh,0.0003171002695197429
1,chp_wte_back_pressure,CHE_1,electricity,twh,2.5875902523659278
1,chp_wte_back_pressure,CHE_1,heat,twh,0.001174198807676904
1,chp_wte_back_pressure,CHE_2,electricity,twh,0.3301737971368839
1,chp_wte_back_pressure,CHE_2,heat,twh,0.000471525472161554
1,chp_wte_back_pressure,CZE_1,electricity,twh,0.18104747638413554
1,chp_wte_back_pressure,CZE_1,heat,twh,0.00035087099704063726
1,chp_wte_back_pressure,CZE_2,electricity,twh,0.13831613756334477
1,chp_wte_back_pressure,CZE_2,heat,twh,0.00036812484559925647
1,chp_wte_back_pressure,DEU_1,electricity,twh,2.257027452518696
1,chp_wte_back_pressure,DEU_1,heat,twh,0.0009045164368323613
1,chp_wte_back_pressure,DEU_2,electricity,twh,1.3195433644295562
1,chp_wte_back_pressure,DEU_2,heat,twh,0.0006538786433855932
1,chp_wte_back_pressure,DEU_3,electricity,twh,3.0447344479506313
1,chp_wte_back_pressure,DEU_3,heat,twh,0.0013690611803590313
1,chp_wte_back_pressure,DEU_4,electricity,twh,1.393957284352009
1,chp_wte_back_pressure,DEU_4,heat,twh,0.0007687269865298252
1,chp_wte_back_pressure,DEU_5,electricity,twh,1.9174996491864988
1,chp_wte_back_pressure,DEU_5,heat,twh,0.0006589661869410921
1,chp_wte_back_pressure,DEU_6,electricity,twh,1.8418906013861025
1,chp_wte_back_pressure,DEU_6,heat,twh,0.0007581563019665631
1,chp_wte_back_pressure,DEU_7,electricity,twh,2.193489984549224
1,chp_wte_back_pressure,DEU_7,heat,twh,0.0008927827088776689
1,chp_wte_back_pressure,DNK_1,electricity,twh,1.191435536912865
1,chp_wte_back_pressure,DNK_1,heat,twh,0.0007236877921827259
1,chp_wte_back_pressure,DNK_2,electricity,twh,0.9965347275898636
1,chp_wte_back_pressure,DNK_2,heat,twh,0.000671833317177184
1,chp_wte_back_pressure,ESP_1,electricity,twh,0.08715889941411327
1,chp_wte_back_pressure,ESP_1,heat,twh,0.00032640067411071985
1,chp_wte_back_pressure,ESP_10,electricity,twh,0.1017173824700271
1,chp_wte_back_pressure,ESP_10,heat,twh,0.000345698491025892
1,chp_wte_back_pressure,ESP_11,electricity,twh,0.2382371297834125
1,chp_wte_back_pressure,ESP_11,heat,twh,0.0005625918453503775
1,chp_wte_back_pressure,ESP_2,electricity,twh,0.08592557925410056
1,chp_wte_back_pressure,ESP_2,heat,twh,0.0003278797888424356
1,chp_wte_back_pressure,ESP_3,electricity,twh,0.05852573400624912
1,chp_wte_back_pressure,ESP_3,heat,twh,0.0003094172550454486
1,chp_wte_back_pressure,ESP_4,electricity,twh,0.10265728901180149
1,chp_wte_back_pressure,ESP_4,heat,twh,0.0003611922238456438
1,chp_wte_back_pressure,ESP_5,electricity,twh,0.04472237150751114
1,chp_wte_back_pressure,ESP_5,heat,twh,0.0003783004760893684
1,chp_wte_back_pressure,ESP_6,electricity,twh,0.2511183084406078
1,chp_wte_back_pressure,ESP_6,heat,twh,0.0005467215300732025
1,chp_wte_back_pressure,ESP_7,electricity,twh,0.2183241363220484
1,chp_wte_back_pressure,ESP_7,heat,twh,0.0005129874944792184
1,chp_wte_back_pressure,ESP_8,electricity,twh,0.07811411749578066
1,chp_wte_back_pressure,ESP_8,heat,twh,0.00035686511896569173
1,chp_wte_back_pressure,ESP_9,electricity,twh,0.17505188011661976
1,chp_wte_back_pressure,ESP_9,heat,twh,0.0005187315137021207
1,chp_wte_back_pressure,EST_1,electricity,twh,0.1414471764181876
1,chp_wte_back_pressure,EST_1,heat,twh,0.0003057311439418362
1,chp_wte_back_pressure,FIN_1,electricity,twh,0.16728657644815292
1,chp_wte_back_pressure,FIN_1,heat,twh,0.0004076437093740212
1,chp_wte_back_pressure,FIN_2,electricity,twh,1.2010371952768777
1,chp_wte_back_pressure,FIN_2,heat,twh,0.0005302293164435087
1,chp_wte_back_pressure,FRA_1,electricity,twh,0.5406771034898523
1,chp_wte_back_pressure,FRA_1,heat,twh,0.0005813447496818606
1,chp_wte_back_pressure,FRA_10,electricity,twh,1.175982190884465
1,chp_wte_back_pressure,FRA_10,heat,twh,0.0007677665732853118
1,chp_wte_back_pressure,FRA_11,electricity,twh,0.18662559267912485
1,chp_wte_back_pressure,FRA_11,heat,twh,0.00036944504979628074
1,chp_wte_back_pressure,FRA_12,electricity,twh,0.5028276612796738
1,chp_wte_back_pressure,FRA_12,heat,twh,0.000632241969116226
1,chp_wte_back_pressure,FRA_13,electricity,twh,0.6968956737572878
1,chp_wte_back_pressure,FRA_13,heat,twh,0.00063994345714458
1,chp_wte_back_pressure,FRA_14,electricity,twh,0.08168892859533863
1,chp_wte_back_pressure,FRA_14,heat,twh,0.00029724096010087244
1,chp_wte_back_pressure,FRA_15,electricity,twh,0.03104548601439264
1,chp_wte_back_pressure,FRA_15,heat,twh,0.0002693168644884605
1,chp_wte_back_pressure,FRA_2,electricity,twh,0.3193027504186059
1,chp_wte_back_pressure,FRA_2,heat,twh,0.00043705866162110723
1,chp_wte_back_pressure,FRA_3,electricity,twh,0.5436509184268118
1,chp_wte_back_pressure,FRA_3,heat,twh,0.000596833975605783
1,chp_wte_back_pressure,FRA_4,electricity,twh,0.43507664739740876
1,chp_wte_back_pressure,FRA_4,heat,twh,0.0004957696413989532
1,chp_wte_back_pressure,FRA_5,electricity,twh,0.35710540982352734
1,chp_wte_back_pressure,FRA_5,heat,twh,0.000444173130782931
1,chp_wte_back_pressure,FRA_6,electricity,twh,0.3488041076033994
1,chp_wte_back_pressure,FRA_6,heat,twh,0.00044815772485666875
1,chp_wte_back_pressure,FRA_7,electricity,twh,0.3415512444502449
1,chp_wte_back_pressure,FRA_7,heat,twh,0.0004290868814612524
1,chp_wte_back_pressure,FRA_8,electricity,twh,0.4762442824457275
1,chp_wte_back_pressure,FRA_8,heat,twh,0.0005530249414867319
1,chp_wte_back_pressure,FRA_9,electricity,twh,0.20271568733999018
1,chp_wte_back_pressure,FRA_9,heat,twh,0.00037329376723787373
1,chp_wte_back_pressure,GBR_1,electricity,twh,2.0301788062827537
1,chp_wte_back_pressure,GBR_1,heat,twh,0.0012921779830487245
1,chp_wte_back_pressure,GBR_2,electricity,twh,0.45449020937332696
1,chp_wte_back_pressure,GBR_2,heat,twh,0.0005564079119474398
1,chp_wte_back_pressure,GBR_3,electricity,twh,1.97326746384745
1,chp_wte_back_pressure,GBR_3,heat,twh,0.00122854090681983
1,chp_wte_back_pressure,GBR_4,electricity,twh,0.5335976461414941
1,chp_wte_back_pressure,GBR_4,heat,twh,0.0008534618052820303
1,chp_wte_back_pressure,GBR_5,electricity,twh,0.29638482908287295
1,chp_wte_back_pressure,GBR_5,heat,twh,0.0005327422444001176
1,chp_wte_back_pressure,GBR_6,electricity,twh,0.15642458266952997
1,chp_wte_back_pressure,GBR_6,heat,twh,0.0003877757440270995
1,chp_wte_back_pressure,GRC_1,electricity,twh,0.030009743000414462
1,chp_wte_back_pressure,GRC_1,heat,twh,0.0003921923164111777
1,chp_wte_back_pressure,GRC_2,electricity,twh,0.04327792039150595
1,chp_wte_back_pressure,GRC_2,heat,twh,0.0005149977981408019
1,chp_wte_back_pressure,HUN_1,electricity,twh,0.38828841364038685
1,chp_wte_back_pressure,HUN_1,heat,twh,0.00044782103654217916
1,chp_wte_back_pressure,IRL_1,electricity,twh,0.4797501161404225
1,chp_wte_back_pressure,IRL_1,heat,twh,0.0005491954700726929
1,chp_wte_back_pressure,ITA_1,electricity,twh,2.013712680086128
1,chp_wte_back_pressure,ITA_1,heat,twh,0.0010512067333411455
1,chp_wte_back_pressure,ITA_2,electricity,twh,0.4524243369339339
1,chp_wte_back_pressure,ITA_2,heat,twh,0.00048717083619618184
1,chp_wte_back_pressure,ITA_3,electricity,twh,0.9223233083201559
1,chp_wte_back_pressure,ITA_3,heat,twh,0.0006834317638767026
1,chp_wte_back_pressure,ITA_4,electricity,twh,0.4961588769824313
1,chp_wte_back_pressure,ITA_4,heat,twh,0.0005652138859878859
1,chp_wte_back_pressure,ITA_5,electricity,twh,0.3581584158095562
1,chp_wte_back_pressure,ITA_5,heat,twh,0.0007463437585011631
1,chp_wte_back_pressure,ITA_6,electricity,twh,0.11724555121023786
1,chp_wte_back_pressure,ITA_6,heat,twh,0.0003496022141245071
1,chp_wte_back_pressure,LTU_1,electricity,twh,0.13644785808485177
1,chp_wte_back_pressure,LTU_1,heat,twh,0.00034527322267384724
1,chp_wte_back_pressure,LUX_1,electricity,twh,0.09362959891818344
1,chp_wte_back_pressure,LUX_1,heat,twh,0.00030936299705044826
1,chp_wte_back_pressure,NLD_1,electricity,twh,4.274577037808234
1,chp_wte_back_pressure,NLD_1,heat,twh,0.003423133462334984
1,chp_wte_back_pressure,NOR_1,electricity,twh,0.12569414807095103
1,chp_wte_back_pressure,NOR_1,heat,twh,0.00038553852526603135
1,chp_wte_back_pressure,NOR_2,electricity,twh,0.1169806469792329
1,chp_wte_back_pressure,NOR_2,heat,twh,0.0003163165395452641
1,chp_wte_back_pressure,NOR_3,electricity,twh,0.104883257249638
1,chp_wte_back_pressure,NOR_3,heat,twh,0.0003043264007310944
1,chp_wte_back_pressure,NOR_4,electricity,twh,0.3235577855110611
1,chp_wte_back_pressure,NOR_4,heat,twh,0.0004513472180826482
1,chp_wte_back_pressure,NOR_5,electricity,twh,0.09582919701639608
1,chp_wte_back_pressure,NOR_5,heat,twh,0.00029034946655282954
1,chp_wte_back_pressure,NOR_6,electricity,twh,0.08417503988606487
1,chp_wte_back_pressure,NOR_6,heat,twh,0.000269336855535817
1,chp_wte_back_pressure,NOR_7,electricity,twh,0.011696621880608124
1,chp_wte_back_pressure,NOR_7,heat,twh,0.00023928261515111847
1,chp_wte_back_pressure,POL_1,electricity,twh,0.13659036790363865
1,chp_wte_back_pressure,POL_1,heat,twh,0.0005283707240502629
1,chp_wte_back_pressure,POL_2,electricity,twh,0.09703656437954378
1,chp_wte_back_pressure,POL_2,heat,twh,0.0004974045149521942
1,chp_wte_back_pressure,POL_3,electricity,twh,0.14028260380320917
1,chp_wte_back_pressure,POL_3,heat,twh,0.00044238278465402964
1,chp_wte_back_pressure,POL_4,electricity,twh,0.13671013690027006
1,chp_wte_back_pressure,POL_4,heat,twh,0.0004448215815292043
1,chp_wte_back_pressure,POL_5,electricity,twh,0.0953383307709215
1,chp_wte_back_pressure,POL_5,heat,twh,0.0003818153827740826
1,chp_wte_back_pressure,PRT_1,electricity,twh,0.2606066670106029
1,chp_wte_back_pressure,PRT_1,heat,twh,0.0004095876128377716
1,chp_wte_back_pressure,PRT_2,electricity,twh,0.25505430304799526
1,chp_wte_back_pressure,PRT_2,heat,twh,0.00044134357120490224
1,chp_wte_back_pressure,SVK_1,electricity,twh,0.06935869141818203
1,chp_wte_back_pressure,SVK_1,heat,twh,0.00038531188031195164
1,chp_wte_back_pressure,SVN_1,electricity,twh,0.02476910947373797
1,chp_wte_back_pressure,SVN_1,heat,twh,0.00031650971189327797
1,chp_wte_back_pressure,SWE_1,electricity,twh,0.10037968178157369
1,chp_wte_back_pressure,SWE_1,heat,twh,0.0002515837873757928
1,chp_wte_back_pressure,SWE_2,electricity,twh,0.3695343777660366
1,chp_wte_back_pressure,SWE_2,heat,twh,0.00030015491671596254
1,chp_wte_back_pressure,SWE_3,electricity,twh,2.7369448987074634
1,chp_wte_back_pressure,SWE_3,heat,twh,0.001243599258637739
1,chp_wte_back_pressure,SWE_4,electricity,twh,0.8048444185281474
1,chp_wte_back_pressure,SWE_4,heat,twh,0.0004200143644904744
1,dac,ALB_1,co2,100kt,0.7368413667482583
1,dac,AUT_1,co2,100kt,0.04055402099417414
1,dac,AUT_2,co2,100kt,0.06304618455840102
1,dac,AUT_3,co2,100kt,102.0653237967109
1,dac,BEL_1,co2,100kt,0.3379303084982803
1,dac,BGR_1,co2,100kt,77.99982100128318
1,dac,BIH_1,co2,100kt,0.11119344397752451
1,dac,CHE_1,co2,100kt,0.036372798580068574
1,dac,CHE_2,co2,100kt,0.03570055018762997
1,dac,CYP_1,co2,100kt,10.072662516992335
1,dac,CZE_1,co2,100kt,0.049480491911406646
1,dac,CZE_2,co2,100kt,87.76675408921975
1,dac,DEU_1,co2,100kt,55.782163144471035
1,dac,DEU_2,co2,100kt,0.06449957719773908
1,dac,DEU_3,co2,100kt,0.043926513971967215
1,dac,DEU_4,co2,100kt,0.03298402202646591
1,dac,DEU_5,co2,100kt,0.040801713632537026
1,dac,DEU_6,co2,100kt,0.04321527083935356
1,dac,DEU_7,co2,100kt,0.03500273081387391
1,dac,DNK_1,co2,100kt,420.87113444011356
1,dac,DNK_2,co2,100kt,90.15411353098804
1,dac,ESP_1,co2,100kt,369.36496250183626
1,dac,ESP_10,co2,100kt,0.52563648554631
1,dac,ESP_11,co2,100kt,439.2147059498071
1,dac,ESP_2,co2,100kt,1.0675223606191966
1,dac,ESP_3,co2,100kt,94.81278905593862
1,dac,ESP_4,co2,100kt,10.29238637771799
1,dac,ESP_5,co2,100kt,126.66891842935016
1,dac,ESP_6,co2,100kt,36.53591416458906
1,dac,ESP_7,co2,100kt,0.5614759624317414
1,dac,ESP_8,co2,100kt,0.9974683392702142
1,dac,ESP_9,co2,100kt,59.5791512982613
1,dac,EST_1,co2,100kt,74.03224074295014
1,dac,FIN_1,co2,100kt,0.10837148151034849
1,dac,FIN_2,co2,100kt,0.11622504501025482
1,dac,FRA_1,co2,100kt,0.28927618704909913
1,dac,FRA_10,co2,100kt,0.331055232309554
1,dac,FRA_11,co2,100kt,0.04815361875467603
1,dac,FRA_12,co2,100kt,0.05025297854865521
1,dac,FRA_13,co2,100kt,293.47927157665737
1,dac,FRA_14,co2,100kt,0.26813486299674927
1,dac,FRA_15,co2,100kt,0.04412140800102171
1,dac,FRA_2,co2,100kt,0.06281034421521511
1,dac,FRA_3,co2,100kt,0.06575485762192604
1,dac,FRA_4,co2,100kt,51.117624388475825
1,dac,FRA_5,co2,100kt,0.10077580129100688
1,dac,FRA_6,co2,100kt,0.07541815118111453
1,dac,FRA_7,co2,100kt,0.04390184275738536
1,dac,FRA_8,co2,100kt,201.34157235028079
1,dac,FRA_9,co2,100kt,311.1886609296824
1,dac,GBR_1,co2,100kt,539.9072813844953
1,dac,GBR_2,co2,100kt,449.0420308755283
1,dac,GBR_3,co2,100kt,608.7910126843585
1,dac,GBR_4,co2,100kt,1129.8902166880744
1,dac,GBR_5,co2,100kt,1728.1699877867782
1,dac,GBR_6,co2,100kt,239.61754661865206
1,dac,GRC_1,co2,100kt,0.14942911899116346
1,dac,GRC_2,co2,100kt,60.398454582048295
1,dac,HRV_1,co2,100kt,0.17248958678980775
1,dac,HUN_1,co2,100kt,161.89272977144725
1,dac,IRL_1,co2,100kt,1499.270130458333
1,dac,ISL_1,co2,100kt,482.23584067615246
1,dac,ITA_1,co2,100kt,0.02728857506159728
1,dac,ITA_2,co2,100kt,0.031886707721749806
1,dac,ITA_3,co2,100kt,0.03634903443810321
1,dac,ITA_4,co2,100kt,0.3511166765401428
1,dac,ITA_5,co2,100kt,76.87194422653937
1,dac,ITA_6,co2,100kt,20.840845581014875
1,dac,LTU_1,co2,100kt,0.03687019152387995
1,dac,LUX_1,co2,100kt,0.1708078271248637
1,dac,LVA_1,co2,100kt,0.4997314576148142
1,dac,MKD_1,co2,100kt,0.14115102906411314
1,dac,MNE_1,co2,100kt,0.22757014399219244
1,dac,NLD_1,co2,100kt,0.09718448991309592
1,dac,NOR_1,co2,100kt,27.058094119985746
1,dac,NOR_2,co2,100kt,33.13449253217813
1,dac,NOR_3,co2,100kt,1.16939829410138
1,dac,NOR_4,co2,100kt,0.06115238620545063
1,dac,NOR_5,co2,100kt,0.06290494050931154
1,dac,NOR_6,co2,100kt,19.683993500860808
1,dac,NOR_7,co2,100kt,160.9433731408726
1,dac,POL_1,co2,100kt,0.031105500734870548
1,dac,POL_2,co2,100kt,0.02729176986004496
1,dac,POL_3,co2,100kt,0.03712531878636447
1,dac,POL_4,co2,100kt,0.030061494622581668
1,dac,POL_5,co2,100kt,0.10291885948028072
1,dac,PRT_1,co2,100kt,29.199292215065313
1,dac,PRT_2,co2,100kt,974.8773710051986
1,dac,ROU_1,co2,100kt,0.2303390474129068
1,dac,ROU_2,co2,100kt,0.2381311554699418
1,dac,ROU_3,co2,100kt,263.09996726486855
1,dac,SRB_1,co2,100kt,0.2058529075999626
1,dac,SVK_1,co2,100kt,0.089145310348001
1,dac,SVN_1,co2,100kt,0.06637968682657083
1,dac,SWE_1,co2,100kt,0.2629586007651986
1,dac,SWE_2,co2,100kt,0.06808871403057254
1,dac,SWE_3,co2,100kt,0.06994112540173228
1,dac,SWE_4,co2,100kt,58.44781867073273
1,electric_heater,ALB_1,heat,twh,0.00273615611241241
1,electric_heater,AUT_1,heat,twh,0.004702486564803633
1,electric_heater,AUT_2,heat,twh,0.004815591400503433
1,electric_heater,AUT_3,heat,twh,0.00596212232804912
1,electric_heater,BEL_1,heat,twh,0.006112035558846503
1,electric_heater,BGR_1,heat,twh,0.005221175562006564
1,electric_heater,BIH_1,heat,twh,0.0038374871916212207
1,electric_heater,CHE_1,heat,twh,0.006415572592079662
1,electric_heater,CHE_2,heat,twh,0.005867516885262811
1,electric_heater,CZE_1,heat,twh,0.004411043567413418
1,electric_heater,CZE_2,heat,twh,0.005691497592967979
1,electric_heater,DEU_1,heat,twh,0.007222455935962767
1,electric_heater,DEU_2,heat,twh,0.005454829645258754
1,electric_heater,DEU_3,heat,twh,0.005887518943671918
1,electric_heater,DEU_4,heat,twh,0.004760685503763876
1,electric_heater,DEU_5,heat,twh,0.005314742853592204
1,electric_heater,DEU_6,heat,twh,0.0055656098688133815
1,electric_heater,DEU_7,heat,twh,0.004928813945609122
1,electric_heater,DNK_1,heat,twh,0.005380496677116325
1,electric_heater,DNK_2,heat,twh,0.00514371225444905
1,electric_heater,ESP_1,heat,twh,0.0024462866301935057
1,electric_heater,ESP_10,heat,twh,0.003519176099184879
1,electric_heater,ESP_11,heat,twh,0.0032580594653104965
1,electric_heater,ESP_2,heat,twh,0.002849158614253106
1,electric_heater,ESP_3,heat,twh,0.00404583929454105
1,electric_heater,ESP_4,heat,twh,0.0034859157725160416
1,electric_heater,ESP_5,heat,twh,0.003916991345687545
1,electric_heater,ESP_6,heat,twh,0.002749146786547664
1,electric_heater,ESP_7,heat,twh,0.004191380972570897
1,electric_heater,ESP_8,heat,twh,0.004011944549263587
1,electric_heater,ESP_9,heat,twh,0.002872405693943589
1,electric_heater,EST_1,heat,twh,0.00771642913317603
1,electric_heater,FIN_1,heat,twh,0.007863757503822837
1,electric_heater,FIN_2,heat,twh,0.007400204597606722
1,electric_heater,FRA_1,heat,twh,0.0036380697174056374
1,electric_heater,FRA_10,heat,twh,0.006146193402598433
1,electric_heater,FRA_11,heat,twh,0.004867723309700973
1,electric_heater,FRA_12,heat,twh,0.0050005512627968665
1,electric_heater,FRA_13,heat,twh,0.005714408157404321
1,electric_heater,FRA_14,heat,twh,0.006352205697739501
1,electric_heater,FRA_15,heat,twh,0.0028811056161257304
1,electric_heater,FRA_2,heat,twh,0.0035622620687368925
1,electric_heater,FRA_3,heat,twh,0.0029454881196140418
1,electric_heater,FRA_4,heat,twh,0.005187236649363677
1,electric_heater,FRA_5,heat,twh,0.00510649067405783
1,electric_heater,FRA_6,heat,twh,0.005174153611200703
1,electric_heater,FRA_7,heat,twh,0.004892759307657522
1,electric_heater,FRA_8,heat,twh,0.005033674050168951
1,electric_heater,FRA_9,heat,twh,0.0057347133904368805
1,electric_heater,GBR_1,heat,twh,0.004838935211862232
1,electric_heater,GBR_2,heat,twh,0.004359225826971497
1,electric_heater,GBR_3,heat,twh,0.004272575284485278
1,electric_heater,GBR_4,heat,twh,0.002992123114638116
1,electric_heater,GBR_5,heat,twh,0.0025978120398898862
1,electric_heater,GBR_6,heat,twh,0.0030417815976649196
1,electric_heater,GRC_1,heat,twh,0.002706778100211869
1,electric_heater,GRC_2,heat,twh,0.002580126326103589
1,electric_heater,HRV_1,heat,twh,0.0037846467058914855
1,electric_heater,HUN_1,heat,twh,0.004620051985591381
1,electric_heater,IRL_1,heat,twh,0.0038314451759554067
1,electric_heater,ISL_1,heat,twh,0.0033821346859862498
1,electric_heater,ITA_1,heat,twh,0.003679122423499366
1,electric_heater,ITA_2,heat,twh,0.002799591559317277
1,electric_heater,ITA_3,heat,twh,0.0026477765638965806
1,electric_heater,ITA_4,heat,twh,0.0025977307476644468
1,electric_heater,ITA_6,heat,twh,0.002424388547287542
1,electric_heater,LTU_1,heat,twh,0.004398264403842831
1,electric_heater,LUX_1,heat,twh,0.006898665993676266
1,electric_heater,LVA_1,heat,twh,0.005146230749621325
1,electric_heater,MKD_1,heat,twh,0.003944308263729144
1,electric_heater,MNE_1,heat,twh,0.0034927750869968976
1,electric_heater,NLD_1,heat,twh,0.005257507129236321
1,electric_heater,NOR_1,heat,twh,0.006851311515777299
1,electric_heater,NOR_2,heat,twh,0.007735329089464342
1,electric_heater,NOR_3,heat,twh,0.015938420785423492
1,electric_heater,NOR_4,heat,twh,0.00592318736659347
1,electric_heater,NOR_5,heat,twh,0.007240660928766588
